split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_gamma,param_kernel,param_shrinking,params
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.08989505767822266,0.013787385091642837,0.008298873901367188,0.008353360076099181,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9247311827956989,0.9444444444444444,0.9720670391061453,0.9130434782608695,0.9560439560439561,0.9420831552167327,0.02118067888286387,40,0.07039709091186523,0.010670832816835332,0.004005289077758789,6.294611718187042e-06,3.500944011394877,,scale,rbf,False,"OrderedDict([('C', 3.500944011394877), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.07471294403076172,0.016145678417375724,0.0050982475280761715,0.00201596731132732,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.7764705882352942,0.8351648351648351,0.853932584269663,0.7107438016528926,0.42857142857142855,0.72132133785779,0.15439249446109576,84,0.10739359855651856,0.016722441447107637,0.007402181625366211,0.0004846545524850268,0.009669525184845342,,scale,rbf,True,"OrderedDict([('C', 0.009669525184845342), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', True)])"
0.7764705882352942,0.8351648351648351,0.853932584269663,0.7288135593220338,0.46956521739130436,0.7330936848231409,0.1387022813612428,83,0.11199469566345215,0.012981613600549832,0.007599973678588867,0.0022474198706211924,0.009978258104568006,balanced,scale,rbf,True,"OrderedDict([('C', 0.009978258104568006), ('class_weight', 'balanced'), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', True)])"
0.7764705882352942,0.8351648351648351,0.853932584269663,0.7020408163265306,0.339622641509434,0.7018577157986075,0.1883275968185027,86,0.10680017471313477,0.01433880033662335,0.012595224380493163,0.012703578153168122,0.009419527611648215,balanced,scale,rbf,True,"OrderedDict([('C', 0.009419527611648215), ('class_weight', 'balanced'), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', True)])"
0.9361702127659575,0.9340659340659342,0.9723756906077349,0.9247311827956989,0.9613259668508287,0.9457399596554856,0.018007856207796435,36,0.09079837799072266,0.00877408107417636,0.009000635147094727,0.004337346327190718,6.129950839921278,balanced,scale,rbf,False,"OrderedDict([('C', 6.129950839921278), ('class_weight', 'balanced'), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.07479724884033204,0.0127019374956166,0.02300996780395508,0.015516284196011615,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9340659340659342,0.9723756906077349,0.9130434782608695,0.9613259668508287,0.9434104057903433,0.02107048542238871,37,0.08559222221374511,0.031627598684633065,0.005005025863647461,0.0011043844914948987,5.601831028109442,balanced,scale,rbf,False,"OrderedDict([('C', 5.601831028109442), ('class_weight', 'balanced'), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.10779061317443847,0.022073367162745577,0.017404985427856446,0.015234398568860674,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.8832487309644671,0.9090909090909091,0.918918918918919,0.8950276243093922,0.9392265193370166,0.9090842614095643,0.019330293070730396,45,0.14239945411682128,0.01429134324114604,0.008397912979125977,0.00595571814694079,10.0,,scale,poly,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'poly'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.10100102424621582,0.020778977132566125,0.0048027515411376955,0.0009752109537586253,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9081081081081082,0.91005291005291,0.9347826086956522,0.8648648648648648,0.9222222222222224,0.9080390872061666,0.023575550971725697,47,0.07339596748352051,0.020773331824679803,0.00700526237487793,0.001792674464159849,0.7289144023238284,,scale,rbf,True,"OrderedDict([('C', 0.7289144023238284), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', True)])"
0.9361702127659575,0.9340659340659342,0.9723756906077349,0.9130434782608695,0.9613259668508287,0.9434104057903433,0.02107048542238871,37,0.10900344848632812,0.021287312125815024,0.004996585845947266,0.0006319576377040449,5.601154075836725,balanced,scale,rbf,False,"OrderedDict([('C', 5.601154075836725), ('class_weight', 'balanced'), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.10300211906433106,0.01391179043689457,0.004397726058959961,0.0013560653943752625,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.8540540540540541,0.8729281767955801,0.8839779005524862,0.8421052631578947,0.8700564971751412,0.864643839618513,0.01477356734083726,54,0.07750153541564941,0.011704252585967717,0.0046980857849121095,0.0003994489208428282,0.6657896457426086,,scale,poly,True,"OrderedDict([('C', 0.6657896457426086), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'poly'), ('shrinking', True)])"
0.9032258064516128,0.91005291005291,0.9347826086956522,0.8648648648648648,0.9222222222222224,0.9070604025916527,0.02365358142376663,48,0.06639509201049805,0.008406739100988223,0.005601406097412109,0.0011937795913514082,0.722745192500946,,scale,rbf,False,"OrderedDict([('C', 0.722745192500946), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.09120740890502929,0.024183811355058475,0.013805103302001954,0.013687907360404044,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9340659340659342,0.967032967032967,0.9354838709677419,0.9613259668508287,0.9468121704538325,0.01431069723202046,34,0.11878223419189453,0.017333425706510364,0.008803558349609376,0.008135554938691522,9.093287494416277,,scale,rbf,False,"OrderedDict([('C', 9.093287494416277), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.12300467491149902,0.008316466302511788,0.011403322219848633,0.012827631861467974,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.12220759391784668,0.011565277942702764,0.003801250457763672,0.0007494156338353152,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.10117630958557129,0.012125179546341939,0.009201383590698243,0.00991342641870994,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.07095518112182617,0.01165478217756312,0.016389751434326173,0.013176329180025625,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.09634032249450683,0.012523886432638968,0.004397153854370117,0.0007996560991272232,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.0909496784210205,0.013687302691602688,0.009197473526000977,0.01039207169973358,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9304812834224598,0.9613259668508287,0.9468495396876437,0.014537569034042694,3,0.09536252021789551,0.005963070457311475,0.009795713424682616,0.003972472181959849,10.0,,scale,rbf,False,"OrderedDict([('C', 10.0), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
0.9361702127659575,0.9392265193370166,0.967032967032967,0.9354838709677419,0.9613259668508287,0.9478466385719537,0.013516406385363408,1,0.09759941101074218,0.01436848885602468,0.006994438171386719,0.004642010659392607,9.717159027484037,,scale,rbf,False,"OrderedDict([('C', 9.717159027484037), ('class_weight', None), ('gamma', 'scale'), ('kernel', 'rbf'), ('shrinking', False)])"
