split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_l1_ratio,params
0.8229166666666666,0.8404255319148937,0.8432432432432433,0.7912087912087912,0.8432432432432433,0.8282325100116987,0.019968929215595066,30,0.007409381866455078,0.0013484181839911232,0.0027987480163574217,0.0007481243194262813,0.005462194246627726,,0.11228518523671686,"OrderedDict([('C', 0.005462194246627726), ('class_weight', None), ('l1_ratio', 0.11228518523671686)])"
0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6641221374045801,0.6692015209125476,0.6666647382750539,0.001603497351266223,93,0.004996585845947266,0.0010948437470084012,0.003204345703125,0.0004116302947871886,0.0017985370119521522,,0.6768635557856494,"OrderedDict([('C', 0.0017985370119521522), ('class_weight', None), ('l1_ratio', 0.6768635557856494)])"
0.0,0.6666666666666666,0.6666666666666666,0.6641221374045801,0.0,0.3996446932943829,0.3261550150205423,98,0.0038021564483642577,0.000402004935341445,0.008600425720214844,0.007106764939142064,0.0012440141099203032,,1.0,"OrderedDict([('C', 0.0012440141099203032), ('class_weight', None), ('l1_ratio', 1.0)])"
0.7799999999999999,0.8247422680412373,0.8085106382978724,0.7734806629834253,0.8064516129032258,0.7986567879223773,0.01908095213386691,91,0.007793426513671875,0.0007455907900737156,0.007000732421875,0.006547542348020122,0.010701657213017737,,1.0,"OrderedDict([('C', 0.010701657213017737), ('class_weight', None), ('l1_ratio', 1.0)])"
0.8172043010752688,0.8125000000000001,0.8172043010752688,0.7741935483870968,0.8333333333333333,0.8109033237808313,0.019629212951759362,90,0.009006595611572266,0.005516193371681558,0.0027982711791992186,0.00039956582119642325,0.0001,,0.0,"OrderedDict([('C', 0.0001), ('class_weight', None), ('l1_ratio', 0.0)])"
0.8205128205128205,0.837696335078534,0.835978835978836,0.7934782608695652,0.8260869565217391,0.8227801817310157,0.015933101514006565,45,0.012418556213378906,0.008410169756635161,0.0035981655120849608,0.0017423065050596177,0.006732713578332043,,0.40924811275809103,"OrderedDict([('C', 0.006732713578332043), ('class_weight', None), ('l1_ratio', 0.40924811275809103)])"
0.8426966292134833,0.8449197860962567,0.8397790055248618,0.7444444444444445,0.8314606741573033,0.8207346125537538,0.03833577248403552,52,0.039788007736206055,0.013735748369426681,0.002798318862915039,0.0003995902498461964,2.1388632621948247,balanced,1.0,"OrderedDict([('C', 2.1388632621948247), ('class_weight', 'balanced'), ('l1_ratio', 1.0)])"
0.8369565217391305,0.8229166666666666,0.8432432432432433,0.7692307692307692,0.8478260869565218,0.8240699792744954,0.028620669124789302,39,0.006802558898925781,0.0007458840559914106,0.0027972698211669923,0.00039918930704032745,0.006473839992079812,,0.0,"OrderedDict([('C', 0.006473839992079812), ('class_weight', None), ('l1_ratio', 0.0)])"
0.8369565217391305,0.8229166666666666,0.8432432432432433,0.7692307692307692,0.8478260869565218,0.8240699792744954,0.028620669124789302,39,0.008202171325683594,0.004447765937986489,0.007401037216186524,0.008311939987389518,0.006455502355399344,,0.0,"OrderedDict([('C', 0.006455502355399344), ('class_weight', None), ('l1_ratio', 0.0)])"
0.8478260869565218,0.837696335078534,0.8556149732620321,0.7734806629834253,0.8369565217391305,0.8303720830281718,0.02921143378323609,16,0.008398723602294923,0.0010133735994012911,0.002798604965209961,0.0003998518381055636,0.04719203677581111,,0.6604102139253976,"OrderedDict([('C', 0.04719203677581111), ('class_weight', None), ('l1_ratio', 0.6604102139253976)])"
0.8333333333333333,0.8404255319148937,0.8397790055248618,0.7486033519553073,0.824858757062147,0.8174698568725718,0.03481384311214407,83,0.0287992000579834,0.005969944311516663,0.016304206848144532,0.015536684313486468,0.7425322884546695,balanced,1.0,"OrderedDict([('C', 0.7425322884546695), ('class_weight', 'balanced'), ('l1_ratio', 1.0)])"
0.8461538461538463,0.837696335078534,0.8556149732620321,0.7734806629834253,0.8369565217391305,0.8300368730267244,0.029018175966194496,20,0.008403444290161132,0.0008003120085163215,0.003002166748046875,0.0010947919366444795,0.05083442746062546,,0.6815423527025025,"OrderedDict([('C', 0.05083442746062546), ('class_weight', None), ('l1_ratio', 0.6815423527025025)])"
0.8508287292817679,0.8333333333333333,0.849462365591398,0.7802197802197802,0.8333333333333333,0.8294871232757844,0.025709796316042602,26,0.02120075225830078,0.015134788604056934,0.002998208999633789,4.90933901833868e-07,0.10893313224664196,,1.0,"OrderedDict([('C', 0.10893313224664196), ('class_weight', None), ('l1_ratio', 1.0)])"
0.8461538461538463,0.837696335078534,0.8556149732620321,0.7734806629834253,0.8369565217391305,0.8300368730267244,0.029018175966194496,20,0.009799051284790038,0.003240612117203054,0.0032032012939453127,0.0003979882827864496,0.05006789460936497,,0.6813296252219129,"OrderedDict([('C', 0.05006789460936497), ('class_weight', None), ('l1_ratio', 0.6813296252219129)])"
0.8387096774193548,0.8465608465608466,0.849462365591398,0.7777777777777778,0.8369565217391305,0.8299447505467659,0.02644473075856686,23,0.018203067779541015,0.005774980369362362,0.003001546859741211,6.992780751662495e-06,0.03375290035375418,,0.5142927815577283,"OrderedDict([('C', 0.03375290035375418), ('class_weight', None), ('l1_ratio', 0.5142927815577283)])"
0.8369565217391305,0.8229166666666666,0.8432432432432433,0.7692307692307692,0.8478260869565218,0.8240699792744954,0.028620669124789302,39,0.007994365692138673,0.0025281874308787336,0.0027991294860839843,0.0007482263127393127,0.005792297356583557,,0.0,"OrderedDict([('C', 0.005792297356583557), ('class_weight', None), ('l1_ratio', 0.0)])"
0.8461538461538463,0.8333333333333333,0.8556149732620321,0.7734806629834253,0.8415300546448087,0.8300738661375879,0.02914199784476875,19,0.009792518615722657,0.0017199967970389074,0.0029988765716552736,3.814697265625e-07,0.05972118453774514,,0.7658726424296897,"OrderedDict([('C', 0.05972118453774514), ('class_weight', None), ('l1_ratio', 0.7658726424296897)])"
0.8297872340425532,0.8510638297872342,0.849462365591398,0.7777777777777778,0.8324324324324325,0.8281571188666462,0.026574969845077095,32,0.010193347930908203,0.0049119361659994394,0.0033980846405029298,0.0004898625339533384,0.02390364193461404,,0.38336616751812397,"OrderedDict([('C', 0.02390364193461404), ('class_weight', None), ('l1_ratio', 0.38336616751812397)])"
0.8324324324324325,0.8125000000000001,0.8432432432432433,0.7692307692307692,0.8432432432432433,0.8201615843984865,0.027784003442614627,64,0.006195592880249024,0.0009791702302351496,0.00479736328125,0.003597903271791726,0.003961548439631444,,0.0,"OrderedDict([('C', 0.003961548439631444), ('class_weight', None), ('l1_ratio', 0.0)])"
0.8426966292134833,0.8449197860962567,0.8379888268156425,0.7444444444444445,0.8314606741573033,0.8203757612407441,0.03816381630310178,55,0.03217911720275879,0.002783332655884737,0.002798652648925781,0.000399875953605051,10.0,,1.0,"OrderedDict([('C', 10.0), ('class_weight', None), ('l1_ratio', 1.0)])"
