split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
0.75,0.8444444444444444,0.8208092485549133,0.7305389221556886,0.834355828220859,0.7960606278858574,0.04653292684045464,88,0.3019824981689453,0.010102401055963621,0.0031247615814208986,0.006249523162841797,0.75,10.0,3.350188039658584e-06,32,1,100,0.001,10.0,0.8658736239518137,0.75,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 10.0), ('learning_rate', 3.350188039658584e-06), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 100), ('reg_alpha', 0.001), ('reg_lambda', 10.0), ('scale_pos_weight', 0.8658736239518137), ('subsample', 0.75)])"
0.8426966292134833,0.9502762430939227,0.9230769230769231,0.8961748633879782,0.9289617486338798,0.9082274158217165,0.037068635936815045,30,0.5911738872528076,0.02119421172258551,0.0063344001770019535,0.007759164023753661,0.7565139615541538,0.0001,0.13596745756248396,23,6,687,0.043903011067230144,0.001,0.8284407191696997,0.75,"OrderedDict([('colsample_bytree', 0.7565139615541538), ('gamma', 0.0001), ('learning_rate', 0.13596745756248396), ('max_depth', 23), ('min_child_weight', 6), ('n_estimators', 687), ('reg_alpha', 0.043903011067230144), ('reg_lambda', 0.001), ('scale_pos_weight', 0.8284407191696997), ('subsample', 0.75)])"
0.7999999999999999,0.870967741935484,0.8554913294797689,0.87292817679558,0.8837209302325582,0.8565721985182331,0.029724460386996606,70,0.6006547451019287,0.03217222318575162,0.009374713897705078,0.007654421850592808,1.0,0.0001,1e-06,32,1,100,0.06026334989597297,0.008023756454109961,1.0,1.0,"OrderedDict([('colsample_bytree', 1.0), ('gamma', 0.0001), ('learning_rate', 1e-06), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 100), ('reg_alpha', 0.06026334989597297), ('reg_lambda', 0.008023756454109961), ('scale_pos_weight', 1.0), ('subsample', 1.0)])"
0.8587570621468926,0.9101123595505618,0.9050279329608938,0.8839779005524862,0.9281767955801105,0.8971902121219519,0.023833841895566504,41,1.5486404418945312,0.050965736988744285,0.0,0.0,1.0,0.0001,0.012956903094945084,15,10,1000,0.001,0.004741556696413081,0.872650836060624,0.9915248789292924,"OrderedDict([('colsample_bytree', 1.0), ('gamma', 0.0001), ('learning_rate', 0.012956903094945084), ('max_depth', 15), ('min_child_weight', 10), ('n_estimators', 1000), ('reg_alpha', 0.001), ('reg_lambda', 0.004741556696413081), ('scale_pos_weight', 0.872650836060624), ('subsample', 0.9915248789292924)])"
0.7914438502673797,0.8253968253968254,0.8449197860962567,0.72,0.8633879781420765,0.8090691770440828,0.05042502341421331,81,0.22051172256469725,0.01581685033608507,0.0037253379821777345,0.0060640318641250026,1.0,10.0,3.1426492875766096e-06,19,7,100,0.0024193385561465074,10.0,1.0,0.8537396655430369,"OrderedDict([('colsample_bytree', 1.0), ('gamma', 10.0), ('learning_rate', 3.1426492875766096e-06), ('max_depth', 19), ('min_child_weight', 7), ('n_estimators', 100), ('reg_alpha', 0.0024193385561465074), ('reg_lambda', 10.0), ('scale_pos_weight', 1.0), ('subsample', 0.8537396655430369)])"
0.8117647058823529,0.8924731182795699,0.8839779005524862,0.8666666666666666,0.9273743016759776,0.8764044840657161,0.03791475124474847,60,0.331325626373291,0.009945149685069871,0.012499380111694335,0.0062496900601674826,0.8143381396566214,0.08518819446150468,1.0170670563868928e-06,20,3,100,0.001,0.06671498120632265,1.0,0.881898427084168,"OrderedDict([('colsample_bytree', 0.8143381396566214), ('gamma', 0.08518819446150468), ('learning_rate', 1.0170670563868928e-06), ('max_depth', 20), ('min_child_weight', 3), ('n_estimators', 100), ('reg_alpha', 0.001), ('reg_lambda', 0.06671498120632265), ('scale_pos_weight', 1.0), ('subsample', 0.881898427084168)])"
0.7840909090909092,0.853932584269663,0.8409090909090909,0.736196319018405,0.8681318681318682,0.8166851567001804,0.049269685119507925,80,0.18817319869995117,0.022891508805904,0.006849813461303711,0.0072485314014976935,0.9127734589625829,1.8572733143142361,5.1405207655650955e-05,32,10,100,0.001,0.001,0.75,1.0,"OrderedDict([('colsample_bytree', 0.9127734589625829), ('gamma', 1.8572733143142361), ('learning_rate', 5.1405207655650955e-05), ('max_depth', 32), ('min_child_weight', 10), ('n_estimators', 100), ('reg_alpha', 0.001), ('reg_lambda', 0.001), ('scale_pos_weight', 0.75), ('subsample', 1.0)])"
0.8555555555555556,0.9281767955801105,0.9318181818181818,0.8950276243093922,0.9385474860335197,0.9098092689178665,0.0310309978960294,28,1.1295004844665528,0.1831395084425438,0.0033983230590820313,0.0004898626964086553,0.75,0.005092811642809064,0.13838236537354237,12,1,1000,3.591549982871424,6.114873658747762,0.8132985994116564,1.0,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.005092811642809064), ('learning_rate', 0.13838236537354237), ('max_depth', 12), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 3.591549982871424), ('reg_lambda', 6.114873658747762), ('scale_pos_weight', 0.8132985994116564), ('subsample', 1.0)])"
0.8369565217391305,0.9152542372881356,0.9090909090909091,0.8421052631578947,0.9142857142857144,0.8835507000471872,0.03602894178037541,56,1.4031320571899415,0.03897864887708396,0.0041977882385253905,0.0003998519802667426,0.75,0.008470840595009419,0.025135672622048102,32,1,1000,10.0,0.0069705176680927095,0.8753357557638111,1.0,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.008470840595009419), ('learning_rate', 0.025135672622048102), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 10.0), ('reg_lambda', 0.0069705176680927095), ('scale_pos_weight', 0.8753357557638111), ('subsample', 1.0)])"
0.7701149425287357,0.8297872340425532,0.824858757062147,0.735632183908046,0.8654970760233919,0.805188547616727,0.0462027703625335,84,1.2402327537536622,0.02212248504808991,0.0035978317260742187,0.0004898625339533384,0.75,0.0001,0.0010952714641282986,2,1,1000,0.09230101644688737,0.05503224705901908,1.0,1.0,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.0001), ('learning_rate', 0.0010952714641282986), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.09230101644688737), ('reg_lambda', 0.05503224705901908), ('scale_pos_weight', 1.0), ('subsample', 1.0)])"
0.8571428571428572,0.9662921348314608,0.9444444444444444,0.9289617486338797,0.9608938547486033,0.9315165277922969,0.03947210515509405,7,1.0637420654296874,0.02997892605371754,0.0035979747772216797,0.0004893952844906361,0.75,0.00016983140457580676,0.24515943476312876,25,1,1000,0.32030586654405996,0.1735631701269849,0.802989950134833,0.9398271482383583,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.00016983140457580676), ('learning_rate', 0.24515943476312876), ('max_depth', 25), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.32030586654405996), ('reg_lambda', 0.1735631701269849), ('scale_pos_weight', 0.802989950134833), ('subsample', 0.9398271482383583)])"
0.8287292817679558,0.8743169398907102,0.8852459016393441,0.8379888268156424,0.9213483146067416,0.8695027488033793,0.03348556540665883,63,3.924890327453613,0.10283894278640654,0.0055963993072509766,0.002868723999210265,0.75,0.01108282288061167,0.0006888416429289234,32,1,1000,5.294754238218574,0.005109945831916204,1.0,0.8381875618026912,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.01108282288061167), ('learning_rate', 0.0006888416429289234), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 5.294754238218574), ('reg_lambda', 0.005109945831916204), ('scale_pos_weight', 1.0), ('subsample', 0.8381875618026912)])"
0.8089887640449439,0.8961748633879781,0.8901098901098901,0.8852459016393444,0.9222222222222224,0.8804955133978463,0.038004130303016234,57,1.5438452243804932,0.09514534019638636,0.004597282409667969,0.000489570561103893,0.7899452272302333,0.3595652701823933,0.00480476754281982,32,1,324,0.001,10.0,0.9731519210502898,1.0,"OrderedDict([('colsample_bytree', 0.7899452272302333), ('gamma', 0.3595652701823933), ('learning_rate', 0.00480476754281982), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 324), ('reg_alpha', 0.001), ('reg_lambda', 10.0), ('scale_pos_weight', 0.9731519210502898), ('subsample', 1.0)])"
0.8342857142857142,0.9560439560439561,0.9281767955801105,0.8877005347593583,0.9289617486338798,0.9070307945261253,0.04245359984497603,32,1.0519497871398926,0.012314601166932412,0.003997421264648438,0.0006318065823193426,0.9302521400571668,0.0001,0.2640344201355039,13,4,1000,0.001,0.029921396409296662,0.7935742181593509,0.8981826557178414,"OrderedDict([('colsample_bytree', 0.9302521400571668), ('gamma', 0.0001), ('learning_rate', 0.2640344201355039), ('max_depth', 13), ('min_child_weight', 4), ('n_estimators', 1000), ('reg_alpha', 0.001), ('reg_lambda', 0.029921396409296662), ('scale_pos_weight', 0.7935742181593509), ('subsample', 0.8981826557178414)])"
0.8491620111731844,0.9010989010989012,0.8999999999999999,0.8743169398907105,0.8999999999999999,0.8849104613220516,0.020545041018107186,54,1.397735595703125,0.023108152218461648,0.00439763069152832,0.0004900770069635432,0.8191002216595458,0.0001,0.007758539932490306,32,10,639,0.2692126783366428,0.002991137239683478,1.0,1.0,"OrderedDict([('colsample_bytree', 0.8191002216595458), ('gamma', 0.0001), ('learning_rate', 0.007758539932490306), ('max_depth', 32), ('min_child_weight', 10), ('n_estimators', 639), ('reg_alpha', 0.2692126783366428), ('reg_lambda', 0.002991137239683478), ('scale_pos_weight', 1.0), ('subsample', 1.0)])"
0.797752808988764,0.8839779005524862,0.8633879781420765,0.839779005524862,0.8999999999999999,0.8569501309784924,0.035851942645208336,69,1.7784997940063476,0.06048559147377528,0.004597949981689453,0.0008005144910241581,0.8495933967457595,0.0001,1e-06,24,5,557,0.0010394652567809362,0.032085300136759476,0.9259423362262373,0.935676882761677,"OrderedDict([('colsample_bytree', 0.8495933967457595), ('gamma', 0.0001), ('learning_rate', 1e-06), ('max_depth', 24), ('min_child_weight', 5), ('n_estimators', 557), ('reg_alpha', 0.0010394652567809362), ('reg_lambda', 0.032085300136759476), ('scale_pos_weight', 0.9259423362262373), ('subsample', 0.935676882761677)])"
0.7931034482758621,0.8988764044943819,0.888888888888889,0.8361581920903955,0.9371428571428572,0.8707979295533332,0.0504991661723398,62,3.1414222717285156,0.12193589872980741,0.0037971973419189454,0.003247023325885788,0.7754147939951371,0.0001,1.9536724960091654e-05,32,1,877,0.001,7.648799482027586,0.871487249125091,1.0,"OrderedDict([('colsample_bytree', 0.7754147939951371), ('gamma', 0.0001), ('learning_rate', 1.9536724960091654e-05), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 877), ('reg_alpha', 0.001), ('reg_lambda', 7.648799482027586), ('scale_pos_weight', 0.871487249125091), ('subsample', 1.0)])"
0.7577639751552796,0.9613259668508287,0.9213483146067416,0.8864864864864864,0.9273743016759776,0.8908232016996501,0.07072639671823938,48,0.664988374710083,0.02556987878092,0.003397560119628906,0.0004897069234339744,0.75,0.0031158828675381597,0.5156936320055321,22,8,826,0.0014325852622206546,0.001,0.770426866779667,0.9100312657239775,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.0031158828675381597), ('learning_rate', 0.5156936320055321), ('max_depth', 22), ('min_child_weight', 8), ('n_estimators', 826), ('reg_alpha', 0.0014325852622206546), ('reg_lambda', 0.001), ('scale_pos_weight', 0.770426866779667), ('subsample', 0.9100312657239775)])"
0.8764044943820225,0.9608938547486033,0.9550561797752809,0.9120879120879121,0.9608938547486033,0.9330594604599428,0.03373123861857631,2,0.22965774536132813,0.011712701791119426,0.003198051452636719,0.0003996372365137937,0.75,0.0001,0.5849607394392898,32,1,100,0.024111233023303306,9.890048098518951,0.7662105660143023,0.9943586356795515,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.0001), ('learning_rate', 0.5849607394392898), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 100), ('reg_alpha', 0.024111233023303306), ('reg_lambda', 9.890048098518951), ('scale_pos_weight', 0.7662105660143023), ('subsample', 0.9943586356795515)])"
0.783625730994152,0.8826815642458101,0.8826815642458101,0.7976190476190476,0.9090909090909091,0.8511347171910459,0.050525974016475746,73,2.3935203552246094,0.09976031176687773,0.005396556854248047,0.0013554045300484508,0.75,0.3676061394290809,0.00018335349612377325,32,3,1000,0.003278300231131655,6.261426628748848,0.8547926736047117,0.8104610279562338,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.3676061394290809), ('learning_rate', 0.00018335349612377325), ('max_depth', 32), ('min_child_weight', 3), ('n_estimators', 1000), ('reg_alpha', 0.003278300231131655), ('reg_lambda', 6.261426628748848), ('scale_pos_weight', 0.8547926736047117), ('subsample', 0.8104610279562338)])"
0.8255813953488372,0.9111111111111111,0.9050279329608938,0.8852459016393444,0.9378531073446328,0.8929215534285471,0.03766749053630007,46,3.995529794692993,0.180677511054603,0.0067959785461425785,0.0017192650334867498,0.75,0.0001,0.0008988171400683371,32,1,1000,0.0018480866706184827,3.8072206763382104,0.8463996342772359,1.0,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.0001), ('learning_rate', 0.0008988171400683371), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.0018480866706184827), ('reg_lambda', 3.8072206763382104), ('scale_pos_weight', 0.8463996342772359), ('subsample', 1.0)])"
0.8287292817679558,0.888888888888889,0.8876404494382022,0.8023255813953488,0.9039548022598869,0.8623286836860985,0.039485620916647854,66,3.3585244178771974,0.11764932288626871,0.005795669555664062,0.00097892726139395,1.0,0.0010180705076230274,0.0021796356348844762,32,1,1000,4.3008159290442025,8.45401296456232,0.8858032062702976,0.7954891747011197,"OrderedDict([('colsample_bytree', 1.0), ('gamma', 0.0010180705076230274), ('learning_rate', 0.0021796356348844762), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 4.3008159290442025), ('reg_lambda', 8.45401296456232), ('scale_pos_weight', 0.8858032062702976), ('subsample', 0.7954891747011197)])"
0.8571428571428571,0.9555555555555557,0.9497206703910613,0.9130434782608695,0.9555555555555557,0.9261851817102755,0.03802433825060274,16,0.25164403915405276,0.014053859264755636,0.003997659683227539,0.0006319580550633119,0.8371993222016264,0.0015902625631990614,0.3950284940512983,28,1,100,0.6774671762032257,10.0,0.7668129198278807,0.8868347840610639,"OrderedDict([('colsample_bytree', 0.8371993222016264), ('gamma', 0.0015902625631990614), ('learning_rate', 0.3950284940512983), ('max_depth', 28), ('min_child_weight', 1), ('n_estimators', 100), ('reg_alpha', 0.6774671762032257), ('reg_lambda', 10.0), ('scale_pos_weight', 0.7668129198278807), ('subsample', 0.8868347840610639)])"
0.8095238095238095,0.8914285714285715,0.896551724137931,0.8352941176470587,0.8994082840236687,0.8664392286882372,0.03696325117540394,65,0.36157569885253904,0.012295225841889398,0.003397703170776367,0.0004895900298295808,0.8386520016497048,0.0001,1.1620954814578845,32,1,567,10.0,10.0,0.75,0.9290897510249965,"OrderedDict([('colsample_bytree', 0.8386520016497048), ('gamma', 0.0001), ('learning_rate', 1.1620954814578845), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 567), ('reg_alpha', 10.0), ('reg_lambda', 10.0), ('scale_pos_weight', 0.75), ('subsample', 0.9290897510249965)])"
0.8022598870056498,0.9039548022598869,0.8999999999999999,0.8235294117647061,0.9176470588235294,0.8694757034893801,0.047053221050993424,64,0.10333542823791504,0.002330858374432386,0.003198051452636719,0.00039963729340880707,0.8515913339712178,0.0001,0.6102844656321055,29,1,100,10.0,5.763223374338353,0.7681255233465707,0.9502461262506188,"OrderedDict([('colsample_bytree', 0.8515913339712178), ('gamma', 0.0001), ('learning_rate', 0.6102844656321055), ('max_depth', 29), ('min_child_weight', 1), ('n_estimators', 100), ('reg_alpha', 10.0), ('reg_lambda', 5.763223374338353), ('scale_pos_weight', 0.7681255233465707), ('subsample', 0.9502461262506188)])"
0.7485380116959065,0.8700564971751412,0.8235294117647058,0.7151515151515151,0.8395061728395061,0.7994064982122111,0.05806318277328235,86,2.89181170463562,0.16443143423764398,0.005396699905395508,0.0007994890977334289,0.8567586073254694,0.00039815621934446624,1.054161824070479e-05,32,1,1000,10.0,0.24139067188223912,0.75,0.8039575977688898,"OrderedDict([('colsample_bytree', 0.8567586073254694), ('gamma', 0.00039815621934446624), ('learning_rate', 1.054161824070479e-05), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 10.0), ('reg_lambda', 0.24139067188223912), ('scale_pos_weight', 0.75), ('subsample', 0.8039575977688898)])"
0.8202247191011237,0.9162011173184357,0.9111111111111111,0.9318181818181818,0.96045197740113,0.9078744654086304,0.04713016162906073,31,0.1041348934173584,0.010061330619474193,0.002998208999633789,2.4314019744838644e-07,0.8233176478602754,0.0001,0.6193597894473941,32,1,100,3.912936522061411,0.001,0.75,0.9745195854341018,"OrderedDict([('colsample_bytree', 0.8233176478602754), ('gamma', 0.0001), ('learning_rate', 0.6193597894473941), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 100), ('reg_alpha', 3.912936522061411), ('reg_lambda', 0.001), ('scale_pos_weight', 0.75), ('subsample', 0.9745195854341018)])"
0.8961748633879781,0.9456521739130435,0.9444444444444444,0.9120879120879121,0.9666666666666666,0.9329906971176005,0.025362523165865226,3,0.8018351554870605,0.034518540787446726,0.006936836242675781,0.006292927251425928,0.75,0.08472377019141797,0.031650638671566166,32,1,225,0.026783482316404317,0.001,0.8835049192195163,0.75,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.08472377019141797), ('learning_rate', 0.031650638671566166), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 225), ('reg_alpha', 0.026783482316404317), ('reg_lambda', 0.001), ('scale_pos_weight', 0.8835049192195163), ('subsample', 0.75)])"
0.8791208791208791,0.9613259668508287,0.9385474860335197,0.907103825136612,0.9720670391061453,0.9316149244594562,0.03442194669837481,6,0.8722374439239502,0.03778063403526245,0.0031250953674316407,0.006250190734863281,0.75,0.009642238502181958,0.08619130406560502,32,1,470,0.030934474773813368,0.001,0.8316905770388916,0.8339634225112014,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.009642238502181958), ('learning_rate', 0.08619130406560502), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 470), ('reg_alpha', 0.030934474773813368), ('reg_lambda', 0.001), ('scale_pos_weight', 0.8316905770388916), ('subsample', 0.8339634225112014)])"
0.8268156424581005,0.9101123595505618,0.8950276243093922,0.88268156424581,0.9050279329608938,0.883910423967142,0.03008371312473069,55,0.3494539260864258,0.026881218833262215,0.0,0.0,0.75,0.001994331913020128,0.03974750816858954,32,3,100,0.003952027159393703,10.0,0.8493545719380979,0.9734104913192217,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.001994331913020128), ('learning_rate', 0.03974750816858954), ('max_depth', 32), ('min_child_weight', 3), ('n_estimators', 100), ('reg_alpha', 0.003952027159393703), ('reg_lambda', 10.0), ('scale_pos_weight', 0.8493545719380979), ('subsample', 0.9734104913192217)])"
0.8852459016393441,0.9508196721311476,0.9444444444444444,0.9130434782608695,0.9502762430939227,0.9287593558575369,0.02584423207150523,13,3.0002353191375732,0.12811069309582515,0.007274913787841797,0.007069378378825845,0.7573453578990255,0.013249364190891962,0.013954207536754021,32,1,1000,0.025263703388531455,0.001,0.9163979182105397,1.0,"OrderedDict([('colsample_bytree', 0.7573453578990255), ('gamma', 0.013249364190891962), ('learning_rate', 0.013954207536754021), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.025263703388531455), ('reg_lambda', 0.001), ('scale_pos_weight', 0.9163979182105397), ('subsample', 1.0)])"
0.8474576271186441,0.9204545454545455,0.9101123595505618,0.8587570621468928,0.9195402298850575,0.8912691842361862,0.03157015029973631,47,0.23852062225341797,0.0500654631268372,0.004383468627929687,0.005794643951567384,0.75,0.021815839739000014,0.08678671986398624,15,8,100,0.044185551179100446,0.002087143141412969,0.823930834042397,0.75,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.021815839739000014), ('learning_rate', 0.08678671986398624), ('max_depth', 15), ('min_child_weight', 8), ('n_estimators', 100), ('reg_alpha', 0.044185551179100446), ('reg_lambda', 0.002087143141412969), ('scale_pos_weight', 0.823930834042397), ('subsample', 0.75)])"
0.8202247191011237,0.9142857142857144,0.8938547486033518,0.8491620111731845,0.9162011173184357,0.8787366964878212,0.03794100185304351,59,4.188266372680664,0.19712823826439627,0.0,0.0,1.0,10.0,0.042748365920600474,32,1,1000,0.1477150431814553,0.001,0.9163015127547702,0.75,"OrderedDict([('colsample_bytree', 1.0), ('gamma', 10.0), ('learning_rate', 0.042748365920600474), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.1477150431814553), ('reg_lambda', 0.001), ('scale_pos_weight', 0.9163015127547702), ('subsample', 0.75)])"
0.8913043478260869,0.9405405405405405,0.9438202247191012,0.9171270718232043,0.9662921348314608,0.9317943292342308,0.025554728374660385,4,1.6578906059265137,0.06999514378586628,0.003124904632568359,0.0062498092651367175,0.8312948167777794,0.1870083488437445,0.029601807035812704,32,1,1000,0.03232704064372533,0.001,0.9099312780801968,0.7563378458247377,"OrderedDict([('colsample_bytree', 0.8312948167777794), ('gamma', 0.1870083488437445), ('learning_rate', 0.029601807035812704), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.03232704064372533), ('reg_lambda', 0.001), ('scale_pos_weight', 0.9099312780801968), ('subsample', 0.7563378458247377)])"
0.7934782608695653,0.8369565217391305,0.8444444444444444,0.7441860465116279,0.875,0.8188340570625143,0.04544900147576899,78,2.9122763156890867,0.07894215344718356,0.0,0.0,0.75,10.0,0.022567727614206133,32,1,1000,10.0,0.0010371102277107814,1.0,0.8919768885671842,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 10.0), ('learning_rate', 0.022567727614206133), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 10.0), ('reg_lambda', 0.0010371102277107814), ('scale_pos_weight', 1.0), ('subsample', 0.8919768885671842)])"
0.8852459016393441,0.9508196721311476,0.9444444444444444,0.908108108108108,0.945054945054945,0.9267349629947187,0.02569531924639778,14,1.1025153160095216,0.03620767847291262,0.0021988391876220704,0.0018320441776212035,0.8767710229134821,0.0001,0.09621681466902307,32,1,962,0.001,0.001,0.9199793698000133,0.9441378927993322,"OrderedDict([('colsample_bytree', 0.8767710229134821), ('gamma', 0.0001), ('learning_rate', 0.09621681466902307), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 962), ('reg_alpha', 0.001), ('reg_lambda', 0.001), ('scale_pos_weight', 0.9199793698000133), ('subsample', 0.9441378927993322)])"
0.8950276243093922,0.9398907103825138,0.9444444444444444,0.9032258064516129,0.9502762430939227,0.9265725601349276,0.022796543245942928,15,1.516043519973755,0.18249995312544837,0.003198099136352539,0.0017193980313567618,0.7731654754312517,0.036036951218781886,0.04137519624151672,32,1,1000,0.01771120166096028,0.001,0.9274354125501768,0.9537788457842818,"OrderedDict([('colsample_bytree', 0.7731654754312517), ('gamma', 0.036036951218781886), ('learning_rate', 0.04137519624151672), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.01771120166096028), ('reg_lambda', 0.001), ('scale_pos_weight', 0.9274354125501768), ('subsample', 0.9537788457842818)])"
0.8813559322033898,0.9508196721311476,0.9333333333333332,0.908108108108108,0.9720670391061453,0.9291118722005007,0.03179459286309592,11,1.2365583419799804,0.04571299655194111,0.0031249523162841797,0.006249904632568359,0.75,0.0001,0.058848853226014235,32,1,1000,0.001,0.001,0.75,0.8956818721822162,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.0001), ('learning_rate', 0.058848853226014235), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.001), ('reg_lambda', 0.001), ('scale_pos_weight', 0.75), ('subsample', 0.8956818721822162)])"
0.8666666666666666,0.9508196721311476,0.9333333333333332,0.9180327868852458,0.9613259668508287,0.9260046061490831,0.033186451315649866,18,1.260587215423584,0.032479007880250016,0.006249904632568359,0.007654538646909853,0.7719646907385939,0.002757394275578359,0.05505844274374463,32,1,1000,0.002641585539461163,0.001,0.8674388116634361,0.8507950548612625,"OrderedDict([('colsample_bytree', 0.7719646907385939), ('gamma', 0.002757394275578359), ('learning_rate', 0.05505844274374463), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.002641585539461163), ('reg_lambda', 0.001), ('scale_pos_weight', 0.8674388116634361), ('subsample', 0.8507950548612625)])"
0.8603351955307262,0.9613259668508287,0.9392265193370166,0.9032258064516129,0.9662921348314608,0.9260613572972739,0.039705355668236894,17,0.8607192516326905,0.016012247715103095,0.0037245750427246094,0.006062236267948797,0.8280809809050688,0.0001,0.20195773821804697,32,1,1000,0.010780424747006124,0.001,0.75,0.9969217283933296,"OrderedDict([('colsample_bytree', 0.8280809809050688), ('gamma', 0.0001), ('learning_rate', 0.20195773821804697), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.010780424747006124), ('reg_lambda', 0.001), ('scale_pos_weight', 0.75), ('subsample', 0.9969217283933296)])"
0.8826815642458101,0.9666666666666666,0.935483870967742,0.9120879120879121,0.9613259668508287,0.9316376751084263,0.031324376690854805,5,1.028691816329956,0.025143550687135464,0.00372467041015625,0.00606252278622636,0.75,0.030799015942427465,0.09891118247075902,18,1,1000,0.04037175027755182,0.001,0.8391134543101664,0.75,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.030799015942427465), ('learning_rate', 0.09891118247075902), ('max_depth', 18), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.04037175027755182), ('reg_lambda', 0.001), ('scale_pos_weight', 0.8391134543101664), ('subsample', 0.75)])"
0.8999999999999999,0.9560439560439561,0.9438202247191012,0.9180327868852458,0.9662921348314608,0.9368256914746261,0.024477376057257545,1,1.7484249114990233,0.030960509933639198,0.007249641418457031,0.007078309067750317,0.75,0.0001,0.023954630075641786,32,1,1000,0.0029462438238392467,0.00223462634609437,0.9029486207298593,0.8696705487627351,"OrderedDict([('colsample_bytree', 0.75), ('gamma', 0.0001), ('learning_rate', 0.023954630075641786), ('max_depth', 32), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 0.0029462438238392467), ('reg_lambda', 0.00223462634609437), ('scale_pos_weight', 0.9029486207298593), ('subsample', 0.8696705487627351)])"
0.7650273224043714,0.8333333333333333,0.8156424581005587,0.7344632768361581,0.8242424242424242,0.7945763618727634,0.03821977112090452,89,1.2182465553283692,0.05190276700009412,0.00519709587097168,0.0011652308603547685,0.7617893910947939,10.0,7.691196699460011e-05,2,1,1000,10.0,0.001,0.75,0.7902525087331419,"OrderedDict([('colsample_bytree', 0.7617893910947939), ('gamma', 10.0), ('learning_rate', 7.691196699460011e-05), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('reg_alpha', 10.0), ('reg_lambda', 0.001), ('scale_pos_weight', 0.75), ('subsample', 0.7902525087331419)])"
